Unnamed: 0,encode_res,dest_res,ssim,lpips,vmaf,vmaf_neg,size,time,ssim_encoded,lpips_encoded,vmaf_encoded,vmaf_neg_encoded,Source Directory,Source File,w0,w1,w2,w3
6.5,540.0,1080.0,0.5438598795632054,0.4335508922314572,95.98325687173103,95.77955256313432,396.42857142857144,14.735357142857143,0.537637872059651,0.44383176744769975,95.49920263580563,95.4501000584751,VMAF_CRF:37_W0:1.0_W1:1.0,srunet_epoch:4_ssim:0.4557_vmaf:94.8204_crf:37.pth_540_1080_TEST_CRF37.csv,1.0,1.0,0.0,0.0
6.5,720.0,1080.0,0.5862114881461198,0.38805470774592743,96.30790585322094,96.08778628860259,631.8571428571429,14.735357142857143,,,,,VMAF_CRF:37_W0:1.0_W1:1.0,srunet_epoch:4_ssim:0.4557_vmaf:94.8204_crf:37.pth_720_1080_TEST_CRF37.csv,1.0,1.0,0.0,0.0
6.5,540.0,1080.0,0.524473701972569,0.40874667141923243,96.13450540604457,95.89509942080039,396.42857142857144,14.735357142857143,0.537637872059651,0.4438317676640251,95.49920263580563,95.4501000584751,VMAF-NEG_CRF:37_W2:20.0_W1:1.0,srunet_epoch:4_ssim:0.4452_vmaf:94.8284_crf:37.pth_540_1080_TEST_CRF37.csv,0.0,1.0,20.0,0.0
6.5,720.0,1080.0,0.5689909174461121,0.37528009119261746,96.40738543250527,96.1387644784865,631.8571428571429,14.735357142857143,,,,,VMAF-NEG_CRF:37_W2:20.0_W1:1.0,srunet_epoch:4_ssim:0.4452_vmaf:94.8284_crf:37.pth_720_1080_TEST_CRF37.csv,0.0,1.0,20.0,0.0
6.5,720.0,1080.0,0.5789529996176694,0.3430809041190007,96.30021252275047,96.09435423275038,631.8571428571429,14.735357142857143,,,,,VMAF_VMAF-NEG_LPIPS_CRF:37_W0:1.0_W1:1.0_W2:1.0_W3:1.0,srunet_epoch:4_ssim:0.4458_vmaf:94.8274_vmaf-neg:94.6208_lpips:0.4036_crf:37.pth_720_1080_TEST_CRF37.csv,1.0,1.0,1.0,1.0
6.5,540.0,1080.0,0.534234191336972,0.3910153562404014,95.97759861671783,95.7840881671009,396.42857142857144,14.735357142857143,,,,,VMAF_VMAF-NEG_LPIPS_CRF:37_W0:1.0_W1:1.0_W2:1.0_W3:1.0,srunet_epoch:4_ssim:0.4458_vmaf:94.8274_vmaf-neg:94.6208_lpips:0.4036_crf:37.pth_540_1080_TEST_CRF37.csv,1.0,1.0,1.0,1.0
6.5,720.0,1080.0,0.57868341552605,0.34870564395761844,96.26637017299467,96.07716310937766,631.8571428571429,14.735357142857143,,,,,VMAF_LPIPS_CRF:37_W0:1.0_W1:1.0_W3:1.0,srunet_epoch:4_ssim:0.4456_vmaf:94.7552_lpips:0.4061_crf:37.pth_720_1080_TEST_CRF37.csv,1.0,1.0,0.0,1.0
6.5,540.0,1080.0,0.5338971005533197,0.39400541752574064,95.92427863828995,95.75100371189127,396.42857142857144,14.735357142857143,,,,,VMAF_LPIPS_CRF:37_W0:1.0_W1:1.0_W3:1.0,srunet_epoch:4_ssim:0.4456_vmaf:94.7552_lpips:0.4061_crf:37.pth_540_1080_TEST_CRF37.csv,1.0,1.0,0.0,1.0
6.5,720.0,1080.0,0.5796525461323859,0.37902029395354825,96.38898528341485,96.09425920661488,631.8571428571429,14.735357142857143,,,,,VMAF_CRF:37_W0:2.0_W1:1.0,srunet_epoch:4_ssim:0.4476_vmaf:94.9994_crf:37.pth_720_1080_TEST_CRF37.csv,2.0,1.0,0.0,0.0
6.5,540.0,1080.0,0.5357391553335642,0.4153411447689579,96.09716244391625,95.80649323800358,396.42857142857144,14.735357142857143,0.537637872059651,0.44383176740309993,95.49920263580563,95.4501000584751,VMAF_CRF:37_W0:2.0_W1:1.0,srunet_epoch:4_ssim:0.4476_vmaf:94.9994_crf:37.pth_540_1080_TEST_CRF37.csv,2.0,1.0,0.0,0.0
6.5,720.0,1080.0,0.5773064324468723,0.3976765328049886,96.52046257592016,96.04842147552158,631.8571428571429,14.735357142857143,,,,,VMAF_VMAF-NEG_CRF:37_W0:3.0_W1:1.0_W2:1.0,srunet_epoch:4_ssim:0.4464_vmaf:95.1873_vmaf-neg:94.6278_crf:37.pth_720_1080_TEST_CRF37.csv,3.0,1.0,1.0,0.0
6.5,540.0,1080.0,0.5333775604678939,0.43492867881157843,96.3889090338481,95.76382734512165,396.42857142857144,14.735357142857143,,,,,VMAF_VMAF-NEG_CRF:37_W0:3.0_W1:1.0_W2:1.0,srunet_epoch:4_ssim:0.4464_vmaf:95.1873_vmaf-neg:94.6278_crf:37.pth_540_1080_TEST_CRF37.csv,3.0,1.0,1.0,0.0
6.5,540.0,1080.0,0.5433070428869519,0.42463661326945373,95.94501618988761,95.78652043275095,396.42857142857144,14.735357142857143,0.537637872059651,0.4438317676640251,95.49920263580563,95.4501000584751,VMAF-NEG_CRF:37_W2:1.0_W1:1.0,srunet_epoch:4_ssim:0.4542_vmaf:94.5985_crf:37.pth_540_1080_TEST_CRF37.csv,0.0,1.0,1.0,0.0
6.5,720.0,1080.0,0.5859606161185201,0.3819123566754831,96.27013050913047,96.097720605592,631.8571428571429,14.735357142857143,,,,,VMAF-NEG_CRF:37_W2:1.0_W1:1.0,srunet_epoch:4_ssim:0.4542_vmaf:94.5985_crf:37.pth_720_1080_TEST_CRF37.csv,0.0,1.0,1.0,0.0
6.5,720.0,1080.0,0.5835397945991493,0.3732245288742927,96.3279282083736,96.10541905474643,631.8571428571429,14.735357142857143,,,,,VMAF_VMAF-NEG_CRF:37_W0:1.0_W1:1.0_W2:1.0,srunet_epoch:4_ssim:0.4523_vmaf:94.8515_vmaf-neg:94.6417_crf:37.pth_720_1080_TEST_CRF37.csv,1.0,1.0,1.0,0.0
6.5,540.0,1080.0,0.5401747846360095,0.4133097790012571,96.00542179054257,95.80356057602197,396.42857142857144,14.735357142857143,,,,,VMAF_VMAF-NEG_CRF:37_W0:1.0_W1:1.0_W2:1.0,srunet_epoch:4_ssim:0.4523_vmaf:94.8515_vmaf-neg:94.6417_crf:37.pth_540_1080_TEST_CRF37.csv,1.0,1.0,1.0,0.0
6.5,720.0,1080.0,0.5762826406947997,0.3517621550350653,96.18690850249332,96.05006330277588,631.8571428571429,14.735357142857143,,,,,LPSIS_CRF:37_W3:1.0_W1:1.0,srunet_epoch4_ssim0.4411_lpips0.3999_crf37_720_1080_TEST_CRF37.csv,0.0,1.0,0.0,1.0
6.5,540.0,1080.0,0.529331180392406,0.39560235808570127,95.84144160102399,95.71653839369898,396.42857142857144,14.735357142857143,0.537637872059651,0.44383176744769975,95.49920263580563,95.4501000584751,LPSIS_CRF:37_W3:1.0_W1:1.0,srunet_epoch4_ssim0.4411_lpips0.3999_crf37_540_1080_TEST_CRF37.csv,0.0,1.0,0.0,1.0
