Unnamed: 0,encode_res,dest_res,ssim,lpips,vmaf,vmaf_neg,size,time,Source Directory,Source File,w0,w1,w2,w3
6.5,720.0,1080.0,0.7716810415163994,0.18613679323644025,97.18501411048614,96.95750497587417,6559.071428571428,14.735357142857143,VMAF_VMAF-NEG_CRF:22_W0:1.0_W1:1.0_W2:1.0,srunet_epoch:4_ssim:0.7108_vmaf:96.6389_vmaf-neg:96.3782_lpips:0.1803_crf:22.pth_720_1080_TEST_CRF22.csv,1.0,1.0,1.0,0.0
6.5,540.0,1080.0,0.7325733935377723,0.22878634073389764,97.02716880831079,96.81319694547632,4088.714285714286,14.735357142857143,VMAF_VMAF-NEG_CRF:22_W0:1.0_W1:1.0_W2:1.0,srunet_epoch:4_ssim:0.7108_vmaf:96.6389_vmaf-neg:96.3782_lpips:0.1803_crf:22.pth_540_1080_TEST_CRF22.csv,1.0,1.0,1.0,0.0
6.5,720.0,1080.0,0.7731713993902075,0.18063878225883748,97.0974802102626,96.96644798413884,6559.071428571428,14.735357142857143,LPSIS_CRF:22_W3:1.0_W1:1.0,srunet_epoch4_ssim0.7117_lpips0.2072_crf22_720_1080_TEST_CRF22.csv,0.0,1.0,0.0,1.0
6.5,540.0,1080.0,0.7356161576085946,0.22887688452802238,96.91746030483225,96.80193068606192,4088.714285714286,14.735357142857143,LPSIS_CRF:22_W3:1.0_W1:1.0,srunet_epoch4_ssim0.7117_lpips0.2072_crf22_540_1080_TEST_CRF22.csv,0.0,1.0,0.0,1.0
6.5,720.0,1080.0,0.6365991344701117,0.5058018240001614,98.05756100149664,95.87998895829382,6559.071428571428,14.735357142857143,VMAF_CRF:22_W0:10.0_W1:1.0,srunet_epoch:7_ssim:0.5901_lin-vmaf:98.3790_crf:22_720_1080_TEST_CRF22.csv,10.0,1.0,0.0,0.0
6.5,540.0,1080.0,0.6209669461501164,0.5056503695570473,99.5384606237275,95.85732539705987,4088.714285714286,14.735357142857143,VMAF_CRF:22_W0:10.0_W1:1.0,srunet_epoch:7_ssim:0.5901_lin-vmaf:98.3790_crf:22_540_1080_TEST_CRF22.csv,10.0,1.0,0.0,0.0
6.5,720.0,1080.0,0.7734047171059458,0.19011535246312866,97.16079152175419,96.97929857255909,6559.071428571428,14.735357142857143,VMAF-NEG_CRF:22_W2:10.0_W1:1.0,srunet_epoch:4_ssim:0.7172_vmaf:96.4632_crf:22.pth_720_1080_TEST_CRF22.csv,0.0,1.0,10.0,0.0
6.5,540.0,1080.0,0.7361191261170497,0.23319070198441902,97.03047053998937,96.85357564917183,4088.714285714286,14.735357142857143,VMAF-NEG_CRF:22_W2:10.0_W1:1.0,srunet_epoch:4_ssim:0.7172_vmaf:96.4632_crf:22.pth_540_1080_TEST_CRF22.csv,0.0,1.0,10.0,0.0
6.5,540.0,1080.0,0.7289687465468706,0.23149711922993463,97.04096616286938,96.85380811168883,4088.714285714286,14.735357142857143,VMAF_VMAF-NEG_CRF:22_W0:1.0_W1:1.0_W2:10.0,srunet_epoch:4_ssim:0.7125_vmaf:96.6889_vmaf-neg:96.4701_lpips:0.1668_crf:22.pth_540_1080_TEST_CRF22.csv,1.0,1.0,10.0,0.0
6.5,720.0,1080.0,0.77000552168911,0.19172467313375888,97.17077570621942,96.97739566689272,6559.071428571428,14.735357142857143,VMAF_VMAF-NEG_CRF:22_W0:1.0_W1:1.0_W2:10.0,srunet_epoch:4_ssim:0.7125_vmaf:96.6889_vmaf-neg:96.4701_lpips:0.1668_crf:22.pth_720_1080_TEST_CRF22.csv,1.0,1.0,10.0,0.0
6.5,720.0,1080.0,0.768745902087173,0.1793052762623572,97.13783686209457,96.97133523774353,6559.071428571428,14.735357142857143,VMAF-NEG_CRF:22_W2:2.0_W1:1.0,srunet_epoch:6_ssim:0.7070_vmaf:96.3820_crf:22.pth_720_1080_TEST_CRF22.csv,0.0,1.0,2.0,0.0
6.5,540.0,1080.0,0.7295205133009066,0.22104987118039826,96.97866635694793,96.82324046971986,4088.714285714286,14.735357142857143,VMAF-NEG_CRF:22_W2:2.0_W1:1.0,srunet_epoch:6_ssim:0.7070_vmaf:96.3820_crf:22.pth_540_1080_TEST_CRF22.csv,0.0,1.0,2.0,0.0
6.5,540.0,1080.0,0.7346888767323689,0.22057362865264288,96.99002724320154,96.83093302773602,4088.714285714286,14.735357142857143,VMAF-NEG_CRF:22_W2:1.0_W1:1.0,srunet_epoch:6_ssim:0.7144_vmaf:96.3923_crf:22.pth_540_1080_TEST_CRF22.csv,0.0,1.0,1.0,0.0
6.5,720.0,1080.0,0.771154230873324,0.17733258785462527,97.14677977918082,96.97338463961937,6559.071428571428,14.735357142857143,VMAF-NEG_CRF:22_W2:1.0_W1:1.0,srunet_epoch:6_ssim:0.7144_vmaf:96.3923_crf:22.pth_720_1080_TEST_CRF22.csv,0.0,1.0,1.0,0.0
6.5,540.0,1080.0,0.7290287333416143,0.23741603507421524,97.27105363718067,96.68111882472832,4088.714285714286,14.735357142857143,VMAF_CRF:22_W0:3.0_W1:1.0,srunet_epoch:4_ssim:0.7071_vmaf:96.9291_crf:22.pth_540_1080_TEST_CRF22.csv,3.0,1.0,0.0,0.0
6.5,720.0,1080.0,0.7681760649995021,0.1932882997561658,97.34117547108804,96.83044754778395,6559.071428571428,14.735357142857143,VMAF_CRF:22_W0:3.0_W1:1.0,srunet_epoch:4_ssim:0.7071_vmaf:96.9291_crf:22.pth_720_1080_TEST_CRF22.csv,3.0,1.0,0.0,0.0
6.5,720.0,1080.0,0.7731121634566758,0.18580298892476207,97.20922049459031,96.93939173370511,6559.071428571428,14.735357142857143,VMAF_CRF:22_W0:1.0_W1:1.0,srunet_epoch:8_ssim:0.7165_lin-vmaf:96.6768_crf:22_720_1080_TEST_CRF22.csv,1.0,1.0,0.0,0.0
6.5,540.0,1080.0,0.736057415203143,0.23034766474737642,97.04686857615631,96.79435589940951,4088.714285714286,14.735357142857143,VMAF_CRF:22_W0:1.0_W1:1.0,srunet_epoch:8_ssim:0.7165_lin-vmaf:96.6768_crf:22_540_1080_TEST_CRF22.csv,1.0,1.0,0.0,0.0
6.5,720.0,1080.0,0.7553437105199824,0.25121889385395024,97.61631898780738,96.629341699592,6559.071428571428,14.735357142857143,VMAF_CRF:22_W0:5.0_W1:1.0,srunet_epoch:5_ssim:0.6898_vmaf:97.2987_crf:22.pth_720_1080_TEST_CRF22.csv,5.0,1.0,0.0,0.0
6.5,540.0,1080.0,0.7191097331588582,0.2857335091676853,97.8635641997649,96.47124835936211,4088.714285714286,14.735357142857143,VMAF_CRF:22_W0:5.0_W1:1.0,srunet_epoch:5_ssim:0.6898_vmaf:97.2987_crf:22.pth_540_1080_TEST_CRF22.csv,5.0,1.0,0.0,0.0
